source_name,dest_name,source_abbrev,dest_abbrev,amount,amount_inr,amount_usd
ROOT,"Ministry of Agriculture and Farmers Welfare
Demand No. 1
Department of Agriculture and Farmers Welfare",r,r_moaafwdn1doaafw,115292.0,1152920000000.0,13563764705.882353
"Ministry of Agriculture and Farmers Welfare
Demand No. 1
Department of Agriculture and Farmers Welfare",CENTRE'S EXPENDITURE,r_moaafwdn1doaafw,r_moaafwdn1doaafw_cse,100616.18000000001,1006161800000.0001,11837197647.058825
"Ministry of Agriculture and Farmers Welfare
Demand No. 1
Department of Agriculture and Farmers Welfare",TRANSFERS TO STATES/UTs,r_moaafwdn1doaafw,r_moaafwdn1doaafw_ttsu,14675.82,146758200000.0,1726567058.8235295
CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,r_moaafwdn1doaafw_cse,r_moaafwdn1doaafw_cse_cssp,98980.03,989800300000.0,11644709411.764706
CENTRE'S EXPENDITURE,International Cooperation,r_moaafwdn1doaafw_cse,r_moaafwdn1doaafw_cse_ic,45.92,459200000.0,5402352.94117647
CENTRE'S EXPENDITURE,Other Attached and Subordinate Offices,r_moaafwdn1doaafw_cse,r_moaafwdn1doaafw_cse_oaaso,1119.66,11196600000.0,131724705.88235295
CENTRE'S EXPENDITURE,Other Central Sector Expenditure,r_moaafwdn1doaafw_cse,r_moaafwdn1doaafw_cse_ocse,470.57,4705700000.0,55361176.47058824
Central Sector Schemes/Projects,Agriculture Infrastructure Fund (AIF),r_moaafwdn1doaafw_cse_cssp,r_moaafwdn1doaafw_cse_cssp_aifa,500.0,5000000000.0,58823529.4117647
Central Sector Schemes/Projects,Crop Insurance Scheme,r_moaafwdn1doaafw_cse_cssp,r_moaafwdn1doaafw_cse_cssp_cis,13625.0,136250000000.0,1602941176.4705882
Central Sector Schemes/Projects,Distribution of Pulses to State / Union Territories for Welfare Schemes,r_moaafwdn1doaafw_cse_cssp,r_moaafwdn1doaafw_cse_cssp_doptsutfws,800.0,8000000000.0,94117647.05882353
Central Sector Schemes/Projects,"Formation and Promotion of 10,000 Farmer Producer Organizations (FPOs)",r_moaafwdn1doaafw_cse_cssp,r_moaafwdn1doaafw_cse_cssp_fapo10fpof,955.0,9550000000.0,112352941.1764706
Central Sector Schemes/Projects,Modified Interest Subvention Scheme (MISS),r_moaafwdn1doaafw_cse_cssp,r_moaafwdn1doaafw_cse_cssp_missm,23000.0,230000000000.0,2705882352.9411764
Central Sector Schemes/Projects,Pradhan Mantri Kisan Man Dhan Yojana,r_moaafwdn1doaafw_cse_cssp,r_moaafwdn1doaafw_cse_cssp_pmkmdy,100.0,1000000000.0,11764705.88235294
Central Sector Schemes/Projects,Pradhan Mantri Kisan Samman Nidhi (PM-Kisan),r_moaafwdn1doaafw_cse_cssp,r_moaafwdn1doaafw_cse_cssp_pmksnpk,60000.0,600000000000.0,7058823529.411765
Crop Insurance Scheme,Pradhan Mantri Fasal Bima Yojana,r_moaafwdn1doaafw_cse_cssp_cis,r_moaafwdn1doaafw_cse_cssp_cis_pmfby,13625.0,136250000000.0,1602941176.4705882
Other Central Sector Expenditure,Autonomous Bodies,r_moaafwdn1doaafw_cse_ocse,r_moaafwdn1doaafw_cse_ocse_ab,89.13,891300000.0,10485882.352941176
Other Central Sector Expenditure,Others,r_moaafwdn1doaafw_cse_ocse,r_moaafwdn1doaafw_cse_ocse_o,325.0,3250000000.0,38235294.11764706
Other Central Sector Expenditure,Statutory and Regulatory Bodies,r_moaafwdn1doaafw_cse_ocse,r_moaafwdn1doaafw_cse_ocse_sarb,56.44,564400000.0,6640000.0
Autonomous Bodies,Chaudhary Charan Singh National Institute of Agricultural Marketing,r_moaafwdn1doaafw_cse_ocse_ab,r_moaafwdn1doaafw_cse_ocse_ab_ccsnioam,4.5,45000000.0,529411.7647058824
Autonomous Bodies,Coconut Development Board,r_moaafwdn1doaafw_cse_ocse_ab,r_moaafwdn1doaafw_cse_ocse_ab_cdb,39.13,391300000.0,4603529.411764706
Autonomous Bodies,National Horticulture Board,r_moaafwdn1doaafw_cse_ocse_ab,r_moaafwdn1doaafw_cse_ocse_ab_nhb,24.0,240000000.0,2823529.411764706
Autonomous Bodies,National Institute of Agricultural Extension Management (MANAGE),r_moaafwdn1doaafw_cse_ocse_ab,r_moaafwdn1doaafw_cse_ocse_ab_nioaemm,5.0,50000000.0,588235.2941176471
Autonomous Bodies,National Institute of Plant Health Management,r_moaafwdn1doaafw_cse_ocse_ab,r_moaafwdn1doaafw_cse_ocse_ab_niophm,16.5,165000000.0,1941176.4705882352
Others,Agriculture Census,r_moaafwdn1doaafw_cse_ocse_o,r_moaafwdn1doaafw_cse_ocse_o_ac,80.0,800000000.0,9411764.705882354
Others,Agriculture Economics and Statistics,r_moaafwdn1doaafw_cse_ocse_o,r_moaafwdn1doaafw_cse_ocse_o_aeas,220.0,2200000000.0,25882352.94117647
Others,IRRI South Asia Regional Centre,r_moaafwdn1doaafw_cse_ocse_o,r_moaafwdn1doaafw_cse_ocse_o_isarc,25.0,250000000.0,2941176.470588235
Statutory and Regulatory Bodies,Protection of Plant Varieties and Farmers Rights Authority,r_moaafwdn1doaafw_cse_ocse_sarb,r_moaafwdn1doaafw_cse_ocse_sarb_popvafra,56.44,564400000.0,6640000.0
TRANSFERS TO STATES/UTs,Centrally Sponsored Schemes,r_moaafwdn1doaafw_ttsu,r_moaafwdn1doaafw_ttsu_css,14675.82,146758200000.0,1726567058.8235295
Centrally Sponsored Schemes,Krishionnati Yojana.,r_moaafwdn1doaafw_ttsu_css,r_moaafwdn1doaafw_ttsu_css_ky,7066.47,70664700000.0,831349411.7647059
Centrally Sponsored Schemes,National Mission on Natural Farming,r_moaafwdn1doaafw_ttsu_css,r_moaafwdn1doaafw_ttsu_css_nmonf,459.0,4590000000.0,54000000.0
Centrally Sponsored Schemes,Rashtriya Krishi Vikas Yojna,r_moaafwdn1doaafw_ttsu_css,r_moaafwdn1doaafw_ttsu_css_rkvy,7150.35,71503500000.0,841217647.0588236
